Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,Сontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
24/11/2020 12:04:15,34.0,male,munich,,17.0,6.0,Lead,,"Python, Java / Scala, R, SQL, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",120000.0,20000,110000.0,10000,32,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,,5000
24/11/2020 12:06:20,25.0,male,munich,Software Development,5.0,0.0,Senior,,"Kotlin, Java / Scala, SQL, SAP / ABAP, Kubernetes, Docker",75000.0,5000,,,24,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:06:41,36.0,male,berlin,Software Development,19.0,5.0,Senior,,"Javascript / Typescript, SQL, AWS, Docker",69000.0,,69000.0,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:06:58,40.0,male,berlin,Software Development,7.0,1.0,Middle,,"PHP, Javascript / Typescript, Dart",54000.0,,54000.0,,24,Full-time employee,Unlimited contract,English,11-50,Product,No,10.0,
24/11/2020 12:07:16,37.0,male,berlin,Management & Leadership,6.0,6.0,Middle,,,62000.0,62000,58000.0,60000,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,
24/11/2020 12:07:26,35.0,male,munich,Software Development,13.0,4.0,Senior,,"Kotlin, Java / Scala, AWS",80000.0,1500,77000.0,1500,40,Full-time employee,Unlimited contract,English,101-1000,Product,No,30.0,
24/11/2020 12:07:43,42.0,male,berlin,Software Development,20.0,5.0,Senior,,"Ruby, Kubernetes, Docker",80000.0,,72000.0,,27,Full-time employee,Unlimited contract,German,51-100,Product,No,,
24/11/2020 12:07:44,34.0,male,berlin,Operations & Support,10.0,4.0,Senior,,"Python, Kotlin, Javascript / Typescript, Go, AWS, Kubernetes, Docker",75000.0,3000,65000.0,3000,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
24/11/2020 12:07:47,30.0,male,berlin,Software Development,6.0,2.0,Senior,,"SQL, Elixir",75000.0,75000,65000.0,65000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:08:51,35.0,male,berlin,Software Development,12.0,1.0,Senior,,".NET, SQL, Google Cloud, Kubernetes, Docker",70000.0,22000,,,25,Full-time employee,Unlimited contract,English,1000+,Product,No,,200
24/11/2020 12:09:03,34.0,male,munich,Software Development,10.0,4.0,Senior,azure,"SAP / ABAP, AWS, Google Cloud, Azure, Kubernetes, Docker",120000.0,40000,70000.0,30000,30,Full-time employee,Unlimited contract,English,1000+,Cloud,No,0.0,1000
24/11/2020 12:09:06,35.0,male,berlin,Other Roles,10.0,4.0,Senior,,,70000.0,,65000.0,,25,Full-time employee,Unlimited contract,English,51-100,Product,No,,
24/11/2020 12:09:31,35.0,male,berlin,Operations & Support,14.0,1.0,Middle,,,44000.0,,,,27,Full-time employee,Temporary contract,English,101-1000,Startup,No,,
24/11/2020 12:09:50,28.0,male,hamburg,Software Development,7.0,,Senior,,"Python, Java / Scala, Perl",80000.0,5000,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:09:55,26.0,male,munster,Data & AI,5.5,3.0,Junior,,"Python, C/C++, SQL, AWS",48000.0,2000,,,26,Full-time employee,Unlimited contract,German,1000+,Product,No,,
24/11/2020 12:10:03,35.0,male,berlin,Software Development,4.0,1.0,Middle,,PHP,50000.0,5000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500
24/11/2020 12:10:05,31.0,female,munich,Operations & Support,7.0,3.0,Senior,,"Python, Ruby",68000.0,,58000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,40.0,
24/11/2020 12:11:42,35.0,male,frankfurt,Software Development,12.0,3.0,Senior,,"Python, Kotlin, Javascript / Typescript, Java / Scala, Docker",66000.0,,66000.0,,25,Full-time employee,Unlimited contract,German,51-100,Consulting / Agency,No,,1
24/11/2020 12:12:16,28.0,male,berlin,Management & Leadership,3.0,3.0,Middle,,,51000.0,1500,,,27,Full-time employee,Unlimited contract,English,51-100,Product,No,,
24/11/2020 12:12:35,25.0,male,berlin,Software Development,4.0,1.0,Middle,,"SQL, Go",60000.0,,60000.0,,24,Full-time employee,Unlimited contract,English,11-50,Startup,No,,
24/11/2020 12:13:24,42.0,female,berlin,Operations & Support,20.0,1.0,Middle,,"Python, Javascript / Typescript",55000.0,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 12:14:03,30.0,male,berlin,Management & Leadership,7.0,5.0,Head,,"Python, SQL",150000.0,,,,25,Full-time employee,Unlimited contract,English,1000+,Startup,No,,
24/11/2020 12:14:23,40.0,female,munich,Software Development,20.0,7.0,Middle,,SQL,54000.0,,54000.0,,30,Full-time employee,Unlimited contract,German,101-1000,Behörde,No,,
24/11/2020 12:14:27,36.0,female,erlangen,Management & Leadership,14.0,2.0,Middle,,Python,62000.0,,36000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 12:14:52,37.0,male,berlin,Software Development,8.0,5.0,Junior,,"Java / Scala, AWS, Kubernetes, Docker",60000.0,,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,,
24/11/2020 12:15:30,33.0,male,munich,Software Development,10.0,3.0,Senior,,"AWS, Docker",75000.0,7500,68000.0,6800,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500
24/11/2020 12:16:38,38.0,male,cologne,Software Development,11.0,5.0,Senior,,"PHP, Javascript / Typescript, Go, AWS, Google Cloud, Kubernetes, Docker",55000.0,,55000.0,,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:16:49,27.0,male,munich,Software Development,4.0,0.0,Senior,frontend,Javascript / Typescript,60000.0,,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,,
24/11/2020 12:17:15,33.0,male,berlin,Software Development,7.0,7.0,Senior,,"Javascript / Typescript, Java / Scala, SQL",62000.0,67000,52000.0,58000,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,0.0,
24/11/2020 12:17:21,34.0,male,vienna,Data & AI,12.0,3.0,Senior,,"Python, SQL, AWS, Azure",77500.0,7750,67000.0,,25,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,
24/11/2020 12:17:32,36.0,female,munich,Software Development,5.0,1.0,Middle,,"Javascript / Typescript, Docker",60000.0,5000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:17:51,42.0,male,berlin,Operations & Support,22.0,4.0,Lead,yaml,"Python, PHP, Javascript / Typescript, SQL, Go, Perl, AWS, Google Cloud, Azure, Kubernetes, Docker",70000.0,,,,24,Full-time employee,Unlimited contract,English,1000+,Startup,No,,
24/11/2020 12:18:41,32.0,male,frankfurt,Operations & Support,10.0,2.0,Senior,,"Python, Docker",68500.0,6000,68500.0,70000,25,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:21:10,31.0,male,berlin,Software Development,10.0,1.5,Senior,,"Javascript / Typescript, SQL, Google Cloud, Docker",71060.0,101,67500.0,101,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,200
24/11/2020 12:21:33,33.0,female,berlin,Operations & Support,6.0,0.5,Middle,,"Python, Kubernetes",60000.0,,,,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
24/11/2020 12:21:45,40.0,male,berlin,Management & Leadership,10.0,7.0,VP,,"Javascript / Typescript, AWS",100000.0,,,,24,Full-time employee,Unlimited contract,English,51-100,Product,No,,
24/11/2020 12:23:06,28.0,male,moldova,Software Development,4.0,0.0,Middle,,"Kotlin, Java / Scala",28000.0,,,,,,,English,51-100,Startup,Yes,,
24/11/2020 12:23:47,28.0,male,munich,Software Development,6.0,5.0,Senior,,"Javascript / Typescript, Java / Scala, SQL",70000.0,2000,57000.0,1500,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,
24/11/2020 12:23:50,46.0,male,munich,agile coach,4.0,1.5,Senior,,,82000.0,,78000.0,5000,30,Full-time employee,Unlimited contract,English,101-1000,Product,kurzarbeitzeit for 1.5 months,24.0,
24/11/2020 12:26:12,31.0,male,berlin,Software Development,9.0,4.0,Senior,,"Python, SQL, AWS, Kubernetes, Docker",90000.0,,80000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,1000
24/11/2020 12:26:20,28.0,male,berlin,Software Development,5.0,1.5,Lead,,,70800.0,,,,28,Full-time employee,Unlimited contract,English,11-50,Consulting / Agency,No,0.0,
24/11/2020 12:27:21,29.0,male,berlin,Software Development,8.0,3.0,Middle,,"PHP, Javascript / Typescript, SQL, AWS, Docker",55000.0,,,,24,Full-time employee,Unlimited contract,English,11-50,Startup,No,20.0,
24/11/2020 12:27:23,40.0,male,munich,Software Development,25.0,2.0,Lead,,"Swift, Objective-C",85000.0,5000,72000.0,3000,30,Full-time employee,Unlimited contract,English,11-50,Product,No,0.0,
24/11/2020 12:28:08,46.0,male,munich,Operations & Support,13.0,13.0,Senior,,SQL,70000.0,8500,70000.0,8500,28,Full-time employee,Unlimited contract,German,101-1000,Product,No,,500
24/11/2020 12:28:14,33.0,male,berlin,Software Development,5.0,2.0,Middle,,,66000.0,70000,61000.0,61000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,
24/11/2020 12:28:23,33.0,male,berlin,Data & AI,10.0,5.0,Middle,,"Python, C/C++, Pytorch",62000.0,,60000.0,,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,20.0,
24/11/2020 12:28:45,34.0,male,berlin,Software Development,14.0,4.0,Lead,,"Kotlin, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker",95000.0,5000,90000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,500
24/11/2020 12:28:58,36.0,male,berlin,Software Development,18.0,1.0,Senior,,"PHP, AWS, Google Cloud",65000.0,70000,60000.0,60000,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,34.0,
24/11/2020 12:29:35,33.0,female,berlin,Operations & Support,8.0,1.5,Senior,,Python,50000.0,,42000.0,,24,Full-time employee,Unlimited contract,English,11-50,Startup,Yes,20.0,
24/11/2020 12:30:03,32.0,male,berlin,Software Development,11.0,6.0,Lead,,"Python, Kotlin, Swift, Javascript / Typescript, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",80000.0,,80000.0,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:35:28,46.0,male,berlin,Software Development,14.0,14.0,Senior,,"PHP, Javascript / Typescript, SQL, Google Cloud, Docker",80000.0,,63000.0,,30,Full-time employee,Unlimited contract,English,51-100,Product,Yes,20.0,
24/11/2020 12:36:04,30.0,male,munich,Software Development,8.0,1.0,Senior,,"Kotlin, Java / Scala",66000.0,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,
24/11/2020 12:36:13,36.0,male,rosenheim,Management & Leadership,12.0,0.5,Manager,,"R, SQL, AWS, Azure, Docker",89200.0,17800,,,,Full-time employee,Unlimited contract,English,1000+,Construction,No,,
24/11/2020 12:37:20,35.0,male,berlin,Management & Leadership,10.0,5.0,Senior,,"PHP, Javascript / Typescript",90000.0,10000,,,,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:38:26,47.0,male,munich,Operations & Support,20.0,1.0,Senior,,"PHP, SQL, AWS, Azure, Kubernetes, Docker",75000.0,,,,30,Full-time employee,Unlimited contract,,1000+,Product,No,,
24/11/2020 12:40:25,31.0,male,berlin,Data & AI,10.0,5.0,Lead,,"Kubernetes, Docker",115000.0,70000,115000.0,60000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,100
24/11/2020 12:41:45,46.0,male,munich,scrum master,12.0,8.0,Senior,agile,"C/C++, PHP, .NET, SQL",85000.0,10000,88000.0,10000,30,Full-time employee,Unlimited contract,German,1000+,Product,No,38.0,
24/11/2020 12:44:38,26.0,male,berlin,Software Development,6.0,2.0,Senior,,"Kotlin, Java / Scala",70000.0,,65000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 12:44:58,31.0,male,mannheim,Software Development,10.0,3.0,Senior,c,"Python, C/C++",45000.0,,,,30,Full-time employee,Temporary contract,English,11-50,Product,Yes,,
24/11/2020 12:47:46,31.0,male,munich,Software Development,12.0,1.5,Lead,,"Javascript / Typescript, Docker",85000.0,3000,75000.0,,29,Full-time employee,Unlimited contract,English,11-50,Startup,No,,
24/11/2020 12:48:17,30.0,female,berlin,Operations & Support,5.0,3.0,Middle,,"Python, Kubernetes, Docker, Ansible",50000.0,4000,50000.0,4000,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,
24/11/2020 12:50:06,35.0,male,munich,Software Development,13.0,4.0,Lead,pegasystems,"C/C++, Javascript / Typescript, Java / Scala, SQL, Docker",140000.0,6000,132000.0,2000,28,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,
24/11/2020 12:51:24,33.0,male,berlin,Software Development,12.0,5.0,Senior,,"PHP, Javascript / Typescript, SQL, Docker",120000.0,,65000.0,,28,Self-employed (freelancer),Temporary contract,English,101-1000,Product,No,,
24/11/2020 12:52:56,36.0,male,berlin,Software Development,7.0,5.0,Middle,,"Python, C/C++, .NET, Java / Scala",42000.0,,42000.0,,25,Full-time employee,Unlimited contract,English and German,up to 10,Product,No,32.0,
24/11/2020 12:54:46,36.0,male,munich,Software Development,12.0,5.0,Lead,cloud,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",105000.0,25000,105000.0,25000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,
24/11/2020 12:55:11,40.0,male,munich,Software Development,13.0,1.0,Senior,,".NET, Azure",77000.0,101,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 12:55:30,38.0,male,frankfurt,Operations & Support,6.0,2.0,Work Center Manager,dc,,68000.0,12000,65000.0,77000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,
24/11/2020 12:55:58,35.0,female,berlin,Software Development,15.0,6.0,Senior,,.NET,76000.0,,,,30,Full-time employee,Unlimited contract,German,1000+,Product,No,24.0,
24/11/2020 12:58:38,32.0,male,munich,Software Development,9.0,2.0,Senior,,"Javascript / Typescript, Kubernetes, Docker, Angular",70000.0,4000,68000.0,3000,26,Full-time employee,Unlimited contract,English,11-50,Product,No,,
24/11/2020 12:59:10,29.0,male,berlin,Software Development,8.0,2.0,Senior,,"Python, Javascript / Typescript, Go",70000.0,5000,70000.0,5000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,32.0,
24/11/2020 13:00:56,30.0,male,rosenheim,Software Development,9.0,5.0,Middle,,"Javascript / Typescript, SQL",63000.0,,57600.0,,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,
24/11/2020 13:01:17,35.0,male,berlin,Data & AI,10.0,2.0,Lead,,"Java / Scala, SQL, AWS, Kubernetes, Docker",96000.0,4000,80000.0,,30,Full-time employee,Unlimited contract,English,11-50,Product,No,,
24/11/2020 13:02:04,29.0,male,berlin,Software Development,7.0,5.0,Senior,,Javascript / Typescript,64000.0,,60000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
24/11/2020 13:05:17,32.0,female,berlin,Management & Leadership,10.0,,Senior,,,60000.0,6000,54000.0,5400,30,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,0.0,
24/11/2020 13:05:30,30.0,female,munich,Software Development,10.0,3.5,Senior,,"Kotlin, Javascript / Typescript",65000.0,5000,65000.0,5000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 13:05:53,25.0,male,berlin,Software Development,6.0,1.0,Middle,,,61500.0,26000,,,28,Full-time employee,Unlimited contract,English,1000+,Big commercial,No,,
24/11/2020 13:07:04,43.0,male,berlin,Software Development,20.0,4.0,Senior,,"SQL, AWS, Docker",79000.0,,80000.0,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,500
24/11/2020 13:07:24,38.0,male,berlin,Software Development,16.0,1.0,Senior,,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Kubernetes, Docker",65000.0,,65000.0,,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 13:09:38,26.0,male,berlin,Software Development,5.0,2.0,Middle,,"Java / Scala, SQL, Google Cloud, Docker",63000.0,10300,56500.0,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,850
24/11/2020 13:09:51,25.0,female,munich,Management & Leadership,3.0,0.5,Middle,,,62000.0,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,
24/11/2020 13:11:21,34.0,male,munich,Software Development,12.0,5.0,Lead,,"Python, Javascript / Typescript, SQL, AWS, Docker",95000.0,,85000.0,10000,30,Full-time employee,Unlimited contract,English,11-50,Product,No,,1500
24/11/2020 13:14:01,34.0,male,munich,Other Roles,11.0,1.0,Senior,,,60000.0,,,,28,Full-time employee,Unlimited contract,English,11-50,Startup,No,,
24/11/2020 13:14:33,27.0,male,berlin,Software Development,5.0,1.0,Middle,,"AWS, Docker",65000.0,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 13:16:52,30.0,male,berlin,Software Development,3.0,2.0,Senior,,"Kotlin, .NET, Java / Scala, Dart",58000.0,,52000.0,,28,Full-time employee,Unlimited contract,English,11-50,Startup,No,0.0,
24/11/2020 13:21:22,34.0,male,berlin,Data & AI,5.0,5.0,Middle,,"C/C++, SQL, AWS, Docker",65000.0,5000,60000.0,2000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 13:23:32,36.0,female,berlin,Operations & Support,14.0,7.0,Lead,,Kotlin,69000.0,6900,63000.0,6300,30,Full-time employee,Unlimited contract,English,11-50,Product,No,,
24/11/2020 13:25:44,27.0,male,berlin,Software Development,5.0,1.0,Middle,,"AWS, Docker",65000.0,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 13:25:57,45.0,male,berlin,Software Development,10.0,4.0,Lead,,"Swift, Javascript / Typescript, Java / Scala, Google Cloud",77000.0,2000,66000.0,2000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 13:29:21,35.0,male,berlin,Software Development,6.0,2.0,Senior,,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Docker",74000.0,2000,,,30,Full-time employee,Unlimited contract,English,51-100,Product,No,32.0,
24/11/2020 13:32:34,36.0,male,berlin,Management & Leadership,7.0,1.0,Lead,,"Kotlin, Swift, Go, AWS, Kubernetes, Docker",80000.0,95000,,,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,1600
24/11/2020 13:33:08,32.0,male,stuttgart,Operations & Support,9.0,9.0,Senior,,"R, SQL, Perl, Docker",60000.0,4700,67000.0,5000,30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,40.0,50
24/11/2020 13:35:41,33.0,male,boeblingen,Operations & Support,14.0,4.0,Senior,golang,"Python, Javascript / Typescript, SQL, Go, Perl, Google Cloud, Kubernetes, Docker",70000.0,,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 13:36:54,30.0,male,berlin,Software Development,10.0,2.0,Middle,,"Kotlin, Java / Scala, SQL, AWS, Docker",56000.0,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 13:37:05,35.0,male,berlin,Software Development,15.0,4.0,Senior,,"PHP, Javascript / Typescript, Perl, AWS, Kubernetes, Docker",70000.0,,,,28,Full-time employee,Unlimited contract,English,51-100,Startup,Yes,,
24/11/2020 13:37:57,24.0,male,boeblingen,Software Development,0.8,0.8,Junior,,C/C++,48000.0,101,48000.0,101,30,Full-time employee,Unlimited contract,English,11-50,Product,No,40.0,250
24/11/2020 13:40:28,25.0,male,stuttgart,Software Development,4.0,2.0,Middle,,"Javascript / Typescript, .NET",60000.0,,50000.0,,30,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,
